Assessment_ID,Event_ID,Location_ID,District,Response_Zone,Assessment_Window,Hours_Since_Disaster,Simulation_ID,Latitude,Longitude,Hub_ID,Distance_to_Hub_km,Population_Baseline,Population_Affected_Est,Affected_Population_pct,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Severity_Score,Infrastructure_Damage_Score,Accessibility_Score,Medical_Urgency_Score,Rainfall_mm,Wind_Speed_kmph,Temperature_C,Flood_Depth_m,River_Level_m,Storm_Surge_m,Wave_Height_m,Burned_Area_km2,Rainfall_Deficit_pct,Slope_Risk_Score,Rescue_Cases_Est,Road_Access_Score,Estimated_Travel_Time_min,Estimated_Relief_Time_min,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Priority_Score,Priority_Level,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel
ASM000289,EVT003,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM004,13.0827,80.2707,HUB001,0.0,800000,324016,40.5,37,5984,35744,53.73,38.94,77.26,45.0,378.31,113.16,25.27,1.71,3.91,1.48,0.0,0.0,0.0,0.0,6336,77.26,10.0,1541.5,1193982,1622684,12141,60095,45.73,Moderate,792,974,244,2010
ASM000290,EVT003,LOC002,Chennai,Chennai Response Zone,T+3h,3,SIM005,13.0827,80.2707,HUB001,0.0,800000,332581,41.57,81,7255,39273,55.11,44.6,73.33,49.54,317.89,117.03,25.92,1.65,4.37,1.43,0.0,0.0,0.0,0.0,6755,73.33,10.0,1601.06,1026551,1102791,11495,44168,49.22,Moderate,845,1014,295,2154
ASM000291,EVT003,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM001,13.0827,80.2707,HUB001,0.0,800000,274251,34.28,56,2651,49859,51.18,54.1,67.66,36.51,198.44,136.82,24.11,1.64,4.84,2.6,0.0,0.0,0.0,0.0,4977,67.66,10.0,1331.08,910385,1194845,4439,58261,43.49,Low,623,804,110,1537
ASM000292,EVT003,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM002,13.0827,80.2707,HUB001,0.0,800000,283967,35.5,42,3153,48778,53.99,49.44,71.03,36.46,225.73,126.32,30.07,1.79,4.74,1.57,0.0,0.0,0.0,0.0,5593,71.03,10.0,1395.6,896938,1398740,4900,68257,43.76,Low,700,855,130,1685
ASM000293,EVT003,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM003,13.0827,80.2707,HUB001,0.0,800000,319419,39.93,45,7995,49514,53.27,39.8,72.49,42.06,262.88,120.84,25.89,1.73,4.29,2.44,0.0,0.0,0.0,0.0,6163,72.49,10.0,1544.41,987819,2268051,12321,115871,46.16,Moderate,771,956,324,2051
ASM000294,EVT003,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM004,13.0827,80.2707,HUB001,0.0,800000,298074,37.26,70,6093,54654,49.29,54.34,68.47,44.31,263.05,104.24,31.71,1.64,5.58,1.07,0.0,0.0,0.0,0.0,5100,68.47,10.0,1475.49,1216560,1100250,14365,58472,47.52,Moderate,638,910,248,1796
ASM000295,EVT003,LOC002,Chennai,Chennai Response Zone,T+6h,6,SIM005,13.0827,80.2707,HUB001,0.0,800000,259213,32.4,84,5605,27539,43.41,37.33,72.31,35.06,180.25,98.61,25.95,1.13,5.49,1.73,0.0,0.0,0.0,0.0,3597,72.31,11.64,1209.69,943963,1521003,10709,42478,39.9,Low,450,753,228,1431
ASM000296,EVT003,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM001,13.0827,80.2707,HUB001,0.0,800000,353331,44.17,125,7288,40157,68.68,53.17,70.39,58.01,255.77,124.2,26.41,1.46,7.54,1.93,0.0,0.0,0.0,0.0,9813,70.39,10.0,1755.49,1112959,2431841,12312,100156,56.87,Moderate,1227,1120,297,2644
ASM000297,EVT003,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM002,13.0827,80.2707,HUB001,0.0,800000,415527,51.94,137,4106,98791,64.86,60.37,74.33,52.29,220.6,88.22,26.57,1.72,4.53,2.01,0.0,0.0,0.0,0.0,10667,74.33,10.69,2128.49,1782682,1763371,10781,172862,55.22,Moderate,1334,1296,169,2799
ASM000298,EVT003,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM003,13.0827,80.2707,HUB001,0.0,800000,396342,49.54,51,5056,41084,73.29,53.61,74.64,55.78,315.12,95.52,25.85,1.4,7.22,2.6,0.0,0.0,0.0,0.0,12013,74.64,10.0,1961.03,1542399,1796286,11627,76445,56.86,Moderate,1502,1257,207,2966
ASM000299,EVT003,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM004,13.0827,80.2707,HUB001,0.0,800000,416222,52.03,135,6298,65675,69.34,56.18,65.86,54.71,311.46,132.72,31.91,1.56,5.39,1.32,0.0,0.0,0.0,0.0,11712,65.86,10.0,2111.62,1774699,1573642,16542,105125,57.95,Moderate,1464,1337,257,3058
ASM000300,EVT003,LOC002,Chennai,Chennai Response Zone,T+12h,12,SIM005,13.0827,80.2707,HUB001,0.0,800000,403020,50.38,111,10610,43565,69.84,50.21,68.61,60.01,354.7,104.72,27.58,2.22,5.19,3.16,0.0,0.0,0.0,0.0,11450,68.61,10.0,2002.18,1658631,1839845,26975,83255,58.68,Moderate,1432,1290,430,3152
ASM000301,EVT003,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM001,13.0827,80.2707,HUB001,0.0,800000,432717,54.09,104,8960,66328,75.77,59.56,73.19,59.39,368.09,146.48,26.73,1.79,5.32,2.4,0.0,0.0,0.0,0.0,13705,73.19,10.0,2200.57,1484795,2548457,17993,143981,62.36,High,1714,1391,364,3469
ASM000302,EVT003,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM002,13.0827,80.2707,HUB001,0.0,800000,455350,56.92,74,11186,76620,82.1,60.56,66.47,64.43,399.35,119.74,31.05,2.41,5.5,2.82,0.0,0.0,0.0,0.0,16009,66.47,10.0,2386.44,1674269,3201936,25393,211522,66.49,High,2002,1513,453,3968
ASM000303,EVT003,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM003,13.0827,80.2707,HUB001,0.0,800000,455350,56.92,193,10097,116476,94.66,84.84,63.49,71.77,327.51,171.65,24.28,2.11,5.5,3.54,0.0,0.0,0.0,0.0,19154,63.49,11.6,2504.2,2240406,3844581,36423,368917,75.91,Critical,2395,1527,410,4332
ASM000304,EVT003,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM004,13.0827,80.2707,HUB001,0.0,800000,455350,56.92,187,5626,54690,88.01,62.93,64.07,63.63,327.27,152.84,29.08,1.75,8.19,3.49,0.0,0.0,0.0,0.0,17487,64.07,10.0,2354.2,2146015,2269187,18468,107699,66.75,High,2186,1514,231,3931
ASM000305,EVT003,LOC002,Chennai,Chennai Response Zone,T+24h,24,SIM005,13.0827,80.2707,HUB001,0.0,800000,440696,55.09,87,4656,96091,82.0,65.72,77.18,61.27,245.34,125.94,27.02,1.94,5.24,2.98,0.0,0.0,0.0,0.0,15469,77.18,10.76,2328.22,1804495,1633589,12272,133096,63.19,High,1934,1436,192,3562
ASM000306,EVT003,LOC002,Chennai,Chennai Response Zone,T+36h,36,SIM001,13.0827,80.2707,HUB001,0.0,800000,439792,54.97,81,9921,61958,72.62,52.2,72.69,57.13,224.49,137.63,24.85,1.82,3.59,2.59,0.0,0.0,0.0,0.0,13168,72.69,10.0,2197.27,1809462,2538262,25933,136163,60.12,High,1646,1392,402,3440
ASM000307,EVT003,LOC002,Chennai,Chennai Response Zone,T+36h,36,SIM002,13.0827,80.2707,HUB001,0.0,800000,408339,51.04,115,9214,103912,75.5,72.57,61.59,62.59,199.13,136.86,28.48,1.61,6.06,2.57,0.0,0.0,0.0,0.0,12873,61.59,10.47,2178.39,2133924,2721551,35206,231019,65.41,High,1610,1328,374,3312
ASM000308,EVT003,LOC002,Chennai,Chennai Response Zone,T+36h,36,SIM003,13.0827,80.2707,HUB001,0.0,800000,434210,54.28,156,11712,44599,85.29,52.26,75.71,72.82,322.5,147.0,31.62,1.97,4.43,2.58,0.0,0.0,0.0,0.0,16026,75.71,10.0,2258.71,1598730,2682019,27480,106776,66.12,High,2004,1474,475,3953
ASM000309,EVT003,LOC002,Chennai,Chennai Response Zone,T+36h,36,SIM004,13.0827,80.2707,HUB001,0.0,800000,391336,48.92,85,3786,60802,77.33,55.23,71.41,57.6,271.59,137.9,24.02,1.64,7.59,3.14,0.0,0.0,0.0,0.0,12731,71.41,10.0,1987.94,1774971,2113538,11474,111437,58.08,Moderate,1592,1245,157,2994
ASM000310,EVT003,LOC002,Chennai,Chennai Response Zone,T+36h,36,SIM005,13.0827,80.2707,HUB001,0.0,800000,433243,54.16,112,5710,62399,82.65,63.28,61.2,60.11,420.19,120.19,31.49,1.84,4.77,3.76,0.0,0.0,0.0,0.0,15361,61.2,10.0,2245.93,1713486,2688501,14223,143574,64.26,High,1921,1432,234,3587
ASM000311,EVT003,LOC002,Chennai,Chennai Response Zone,T+48h,48,SIM001,13.0827,80.2707,HUB001,0.0,800000,389765,48.72,117,7267,85036,70.94,63.26,69.1,59.92,326.49,112.31,25.68,1.42,3.84,2.45,0.0,0.0,0.0,0.0,11310,69.1,10.0,2019.83,1493501,3424099,24162,242194,60.36,High,1414,1241,296,2951
ASM000312,EVT003,LOC002,Chennai,Chennai Response Zone,T+48h,48,SIM002,13.0827,80.2707,HUB001,0.0,800000,363278,45.41,64,3730,57638,68.6,55.16,74.06,55.02,301.05,118.65,31.77,1.82,5.37,3.42,0.0,0.0,0.0,0.0,10075,74.06,11.87,1852.13,1800806,2341608,17905,114576,54.22,Moderate,1260,1166,154,2580
ASM000313,EVT003,LOC002,Chennai,Chennai Response Zone,T+48h,48,SIM003,13.0827,80.2707,HUB001,0.0,800000,350176,43.77,90,9094,44877,70.47,46.16,75.45,57.33,315.16,96.64,30.27,1.82,6.95,1.64,0.0,0.0,0.0,0.0,10071,75.45,10.0,1769.56,1651149,1813744,40864,71530,55.58,Moderate,1259,1126,369,2754
ASM000314,EVT003,LOC002,Chennai,Chennai Response Zone,T+48h,48,SIM004,13.0827,80.2707,HUB001,0.0,800000,357205,44.65,71,5539,95099,70.8,67.16,66.25,51.92,329.58,111.71,30.61,1.89,6.0,2.37,0.0,0.0,0.0,0.0,10337,66.25,10.0,1893.05,1681659,1919503,24309,149918,58.0,Moderate,1293,1139,226,2658
ASM000315,EVT003,LOC002,Chennai,Chennai Response Zone,T+48h,48,SIM005,13.0827,80.2707,HUB001,0.0,800000,375342,46.92,38,8600,72737,71.66,62.99,64.6,57.92,305.98,84.73,24.6,1.59,6.23,3.13,0.0,0.0,0.0,0.0,11040,64.6,10.0,1922.81,1953902,2161809,44929,131140,60.57,High,1380,1187,349,2916
ASM000316,EVT003,LOC002,Chennai,Chennai Response Zone,T+72h,72,SIM001,13.0827,80.2707,HUB001,0.0,800000,378315,47.29,65,3343,96384,69.42,63.88,75.12,51.75,369.94,119.74,30.22,1.76,4.29,1.4,0.0,0.0,0.0,0.0,10660,75.12,10.0,1985.52,1514789,3432616,11500,273621,55.48,Moderate,1333,1202,139,2674
ASM000317,EVT003,LOC002,Chennai,Chennai Response Zone,T+72h,72,SIM002,13.0827,80.2707,HUB001,0.0,800000,379830,47.48,66,7449,62240,70.03,56.68,68.64,55.73,349.31,132.31,26.87,1.35,6.11,1.91,0.0,0.0,0.0,0.0,10831,68.64,10.0,1921.25,1738419,2136359,31811,112719,58.0,Moderate,1354,1203,303,2860
ASM000318,EVT003,LOC002,Chennai,Chennai Response Zone,T+72h,72,SIM003,13.0827,80.2707,HUB001,0.0,800000,404655,50.58,58,5707,59089,71.87,52.91,68.66,58.39,254.33,110.36,31.27,1.17,5.11,2.4,0.0,0.0,0.0,0.0,11949,68.66,10.0,2060.42,1525611,2341804,18410,119306,57.79,Moderate,1494,1311,234,3039
ASM000319,EVT003,LOC002,Chennai,Chennai Response Zone,T+72h,72,SIM004,13.0827,80.2707,HUB001,0.0,800000,376758,47.09,70,9799,72093,66.8,54.34,68.27,60.05,283.3,119.07,29.0,0.84,3.75,2.92,0.0,0.0,0.0,0.0,10074,68.27,10.0,1934.91,1592426,1951445,37765,119217,57.82,Moderate,1260,1206,397,2863
ASM000320,EVT003,LOC002,Chennai,Chennai Response Zone,T+72h,72,SIM005,13.0827,80.2707,HUB001,0.0,800000,395665,49.46,58,6098,67007,76.52,50.42,73.64,58.42,402.12,140.59,27.13,1.79,3.81,2.76,0.0,0.0,0.0,0.0,12696,73.64,10.0,2032.94,1564182,3003850,21121,176987,58.33,Moderate,1587,1273,249,3109
ASM000321,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+0h,0,SIM001,13.143,79.9088,HUB001,39.76,750000,225164,30.02,39,3235,18942,41.57,31.46,73.32,30.66,157.79,85.38,31.04,1.62,5.58,1.75,0.0,0.0,0.0,0.0,2896,73.32,84.09,1125.69,774615,1655092,5567,34451,35.28,Low,362,659,132,1153
ASM000322,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+0h,0,SIM002,13.143,79.9088,HUB001,39.76,750000,236131,31.48,43,3633,53062,39.72,42.43,65.69,33.16,222.68,100.29,31.45,1.0,4.52,2.68,0.0,0.0,0.0,0.0,2834,65.69,87.94,1244.5,893020,1236573,7283,69057,38.31,Low,355,694,149,1198
ASM000323,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+0h,0,SIM003,13.143,79.9088,HUB001,39.76,750000,220934,29.46,53,4368,39427,40.42,53.3,61.83,34.09,252.6,124.28,29.5,1.06,3.56,1.33,0.0,0.0,0.0,0.0,2703,61.83,93.66,1157.06,630987,1094566,5770,43873,41.45,Low,338,646,178,1162
ASM000324,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+0h,0,SIM004,13.143,79.9088,HUB001,39.76,750000,209976,28.0,22,4768,44313,37.07,45.9,65.34,35.18,206.45,122.97,24.05,1.31,4.62,3.01,0.0,0.0,0.0,0.0,2520,65.34,88.26,1098.17,1063725,1003294,14940,45914,39.12,Low,315,600,194,1109
ASM000325,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+0h,0,SIM005,13.143,79.9088,HUB001,39.76,750000,261905,34.92,49,5664,27491,44.76,38.21,75.3,42.1,254.92,63.73,24.71,1.29,4.85,3.03,0.0,0.0,0.0,0.0,3829,75.3,83.59,1303.37,728792,665426,7446,19799,42.1,Low,479,770,231,1480
ASM000326,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+3h,3,SIM001,13.143,79.9088,HUB001,39.76,750000,293727,39.16,39,5625,71050,52.2,56.33,63.97,43.15,327.9,110.37,26.19,1.37,4.1,2.0,0.0,0.0,0.0,0.0,5495,63.97,90.71,1557.7,799439,1734431,7189,127952,48.87,Moderate,687,881,229,1797
ASM000327,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+3h,3,SIM002,13.143,79.9088,HUB001,39.76,750000,265602,35.41,69,2264,27789,50.22,27.43,80.4,38.49,248.25,82.48,27.28,1.87,3.49,4.09,0.0,0.0,0.0,0.0,4681,80.4,85.47,1335.96,1155824,1219191,5737,38643,37.95,Low,586,790,94,1470
ASM000328,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+3h,3,SIM003,13.143,79.9088,HUB001,39.76,750000,294961,39.33,53,5296,49433,58.02,48.85,68.05,53.03,391.19,85.86,26.84,1.33,5.47,2.08,0.0,0.0,0.0,0.0,6463,68.05,92.98,1556.76,1217136,1569801,13153,83836,50.46,Moderate,808,913,217,1938
ASM000329,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+3h,3,SIM004,13.143,79.9088,HUB001,39.76,750000,323556,43.14,63,7156,71237,54.95,52.49,65.73,45.76,254.64,95.02,28.67,1.44,4.45,3.3,0.0,0.0,0.0,0.0,6544,65.73,93.21,1710.74,1281006,1310794,16221,98885,50.83,Moderate,818,989,291,2098
ASM000330,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+3h,3,SIM005,13.143,79.9088,HUB001,39.76,750000,280418,37.39,85,6287,51505,50.58,43.9,64.09,44.22,221.59,121.47,27.1,1.86,4.91,2.04,0.0,0.0,0.0,0.0,4997,64.09,94.15,1465.34,1098649,1197798,13937,66485,46.51,Moderate,625,843,256,1724
ASM000331,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+6h,6,SIM001,13.143,79.9088,HUB001,39.76,750000,351306,46.84,63,3693,71918,63.86,52.73,61.15,45.93,165.14,97.74,31.01,1.69,6.29,1.72,0.0,0.0,0.0,0.0,8826,61.15,97.65,1874.87,1252755,1535446,7163,119529,52.13,Moderate,1104,1098,152,2354
ASM000332,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+6h,6,SIM002,13.143,79.9088,HUB001,39.76,750000,317508,42.33,58,6221,44099,61.44,52.81,64.9,52.05,177.25,92.43,27.12,1.42,6.33,1.64,0.0,0.0,0.0,0.0,7555,64.9,95.14,1656.63,942780,1985940,9396,94195,53.27,Moderate,945,987,254,2186
ASM000333,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+6h,6,SIM003,13.143,79.9088,HUB001,39.76,750000,353542,47.14,101,5797,57530,56.18,42.52,72.51,48.12,393.78,132.46,25.46,1.41,3.87,2.0,0.0,0.0,0.0,0.0,7389,72.51,85.84,1803.46,1258317,1505197,11309,95128,49.23,Moderate,924,1075,236,2235
ASM000334,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+6h,6,SIM004,13.143,79.9088,HUB001,39.76,750000,309949,41.33,33,6068,67005,61.78,59.52,66.03,53.99,318.23,132.28,29.33,1.23,6.15,2.38,0.0,0.0,0.0,0.0,7433,66.03,94.36,1680.08,962580,2583574,9879,182312,54.53,Moderate,930,975,248,2153
ASM000335,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+6h,6,SIM005,13.143,79.9088,HUB001,39.76,750000,353052,47.07,101,6477,56176,55.67,48.78,59.6,46.97,220.3,148.19,29.08,1.34,3.67,2.42,0.0,0.0,0.0,0.0,7279,59.6,97.86,1820.65,1502216,1879708,16439,113422,51.33,Moderate,910,1084,263,2257
ASM000336,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+12h,12,SIM001,13.143,79.9088,HUB001,39.76,750000,311533,41.54,42,7922,57732,60.5,49.42,65.55,52.85,239.74,109.31,29.25,1.72,5.62,3.47,0.0,0.0,0.0,0.0,7251,65.55,87.45,1655.85,1072225,1084924,14978,67968,52.73,Moderate,907,975,322,2204
ASM000337,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+12h,12,SIM002,13.143,79.9088,HUB001,39.76,750000,326193,43.49,31,5525,74421,65.39,70.08,53.91,45.74,294.83,112.98,30.08,2.32,4.61,2.97,0.0,0.0,0.0,0.0,8469,53.91,97.78,1768.17,992401,1617694,8438,123725,56.72,Moderate,1059,1018,225,2302
ASM000338,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+12h,12,SIM003,13.143,79.9088,HUB001,39.76,750000,334451,44.59,116,3414,83436,70.2,68.77,64.32,54.19,191.84,126.2,30.86,1.57,6.07,1.53,0.0,0.0,0.0,0.0,9568,64.32,96.62,1856.04,1139041,1449356,6388,126295,57.6,Moderate,1196,1071,142,2409
ASM000339,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+12h,12,SIM004,13.143,79.9088,HUB001,39.76,750000,357738,47.7,94,9276,73390,62.09,50.0,64.73,48.97,347.88,145.74,25.87,1.52,4.55,1.92,0.0,0.0,0.0,0.0,8640,64.73,91.95,1881.67,1382728,992097,20553,79175,54.12,Moderate,1080,1101,376,2557
ASM000340,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+12h,12,SIM005,13.143,79.9088,HUB001,39.76,750000,337403,44.99,121,6787,84622,64.96,62.49,62.36,52.38,214.12,114.35,28.01,2.03,5.38,2.17,0.0,0.0,0.0,0.0,8682,62.36,95.99,1841.55,1080513,2516317,11497,223908,57.15,Moderate,1086,1058,276,2420
ASM000341,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+24h,24,SIM001,13.143,79.9088,HUB001,39.76,750000,373724,49.83,84,5913,81943,79.2,69.98,55.78,60.78,251.69,131.33,26.91,1.53,7.02,2.29,0.0,0.0,0.0,0.0,12542,55.78,98.49,2063.03,1294876,2737271,12111,198810,64.53,High,1568,1212,242,3022
ASM000342,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+24h,24,SIM002,13.143,79.9088,HUB001,39.76,750000,363060,48.41,67,5492,63467,79.2,58.22,57.74,60.59,333.16,134.51,31.77,1.33,4.75,3.34,0.0,0.0,0.0,0.0,12185,57.74,93.07,1990.0,1556822,2454894,15476,143368,61.71,High,1524,1196,225,2945
ASM000343,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+24h,24,SIM003,13.143,79.9088,HUB001,39.76,750000,364102,48.55,145,8004,41320,77.92,54.19,61.31,66.61,349.01,115.38,25.41,1.56,5.7,2.67,0.0,0.0,0.0,0.0,11963,61.31,94.3,1935.42,1556844,2216296,22979,85119,62.92,High,1496,1185,326,3007
ASM000344,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+24h,24,SIM004,13.143,79.9088,HUB001,39.76,750000,377920,50.39,71,4409,100428,76.64,66.93,51.74,55.71,287.75,133.4,30.51,1.47,5.56,3.16,0.0,0.0,0.0,0.0,12151,51.74,100.28,2116.3,1385984,1627848,9644,145390,61.8,High,1519,1224,182,2925
ASM000345,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+24h,24,SIM005,13.143,79.9088,HUB001,39.76,750000,380206,50.69,59,5343,49829,81.03,50.4,63.73,53.58,277.09,121.52,29.81,1.82,5.26,3.21,0.0,0.0,0.0,0.0,13142,63.73,92.3,2024.66,1419455,1943176,11901,91822,59.41,Moderate,1643,1232,219,3094
ASM000346,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+36h,36,SIM001,13.143,79.9088,HUB001,39.76,750000,400461,53.39,49,8425,66978,74.63,55.49,63.18,58.8,340.15,119.36,26.19,2.06,5.22,2.54,0.0,0.0,0.0,0.0,12434,63.18,98.55,2133.7,1694229,2899036,23111,178272,61.71,High,1555,1282,342,3179
ASM000347,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+36h,36,SIM002,13.143,79.9088,HUB001,39.76,750000,395259,52.7,147,10140,67337,77.74,58.45,59.68,61.67,280.42,112.85,29.96,2.45,5.26,3.16,0.0,0.0,0.0,0.0,12947,59.68,93.8,2139.74,1204085,1799836,17182,111044,63.86,High,1619,1294,411,3324
ASM000348,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+36h,36,SIM003,13.143,79.9088,HUB001,39.76,750000,354055,47.21,91,5276,80775,76.11,69.58,59.16,61.03,222.8,148.21,29.56,1.97,6.25,2.36,0.0,0.0,0.0,0.0,11280,59.16,93.85,1965.66,1083051,1153634,8974,82079,62.59,High,1410,1154,217,2781
ASM000349,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+36h,36,SIM004,13.143,79.9088,HUB001,39.76,750000,378067,50.41,48,5761,63973,76.79,64.96,69.5,54.22,277.14,87.82,27.56,1.69,5.96,2.48,0.0,0.0,0.0,0.0,12187,69.5,86.39,2015.0,1329582,2160069,11764,123708,60.73,High,1524,1209,235,2968
ASM000350,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+36h,36,SIM005,13.143,79.9088,HUB001,39.76,750000,401826,53.58,91,9970,51372,75.75,58.74,60.42,61.31,299.74,142.76,31.05,1.94,6.08,4.56,0.0,0.0,0.0,0.0,12722,60.42,93.05,2134.75,1559356,2299011,24258,107587,63.45,High,1591,1316,404,3311
ASM000351,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+48h,48,SIM001,13.143,79.9088,HUB001,39.76,750000,402570,53.68,146,7901,55563,82.17,58.97,72.1,57.57,282.51,155.85,30.87,1.78,6.53,2.44,0.0,0.0,0.0,0.0,14167,72.1,84.82,2151.26,1762204,2470458,31771,126910,63.56,High,1771,1321,321,3413
ASM000352,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+48h,48,SIM002,13.143,79.9088,HUB001,39.76,750000,426891,56.92,46,11212,76985,82.52,64.93,57.24,64.24,289.8,141.02,25.17,1.21,5.11,1.87,0.0,0.0,0.0,0.0,15107,57.24,93.21,2308.7,2360697,3096921,65672,216439,68.01,High,1889,1392,454,3735
ASM000353,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+48h,48,SIM003,13.143,79.9088,HUB001,39.76,750000,425526,56.74,86,7250,87295,81.99,73.04,66.45,56.99,306.47,143.85,29.42,1.53,5.38,2.52,0.0,0.0,0.0,0.0,14934,66.45,92.13,2321.22,2077031,3095357,34250,238838,66.34,High,1867,1387,295,3549
ASM000354,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+48h,48,SIM004,13.143,79.9088,HUB001,39.76,750000,426891,56.92,116,6906,46738,83.0,53.66,66.12,62.08,398.42,178.96,31.02,1.27,7.14,2.75,0.0,0.0,0.0,0.0,15218,66.12,94.13,2272.8,1704124,2655225,24606,116976,63.99,High,1903,1414,282,3599
ASM000355,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+48h,48,SIM005,13.143,79.9088,HUB001,39.76,750000,403434,53.79,68,8346,59910,77.92,57.51,67.18,62.1,262.8,113.27,25.81,2.05,6.73,2.81,0.0,0.0,0.0,0.0,13256,67.18,92.97,2145.62,1636309,3211709,30466,176912,63.36,High,1657,1304,340,3301
ASM000356,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+72h,72,SIM001,13.143,79.9088,HUB001,39.76,750000,426891,56.92,45,9179,57182,77.98,53.18,60.93,60.74,394.83,124.75,26.92,1.43,4.76,2.51,0.0,0.0,0.0,0.0,14040,60.93,93.69,2251.7,1422481,1699804,24822,90657,63.67,High,1755,1381,373,3509
ASM000357,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+72h,72,SIM002,13.143,79.9088,HUB001,39.76,750000,426891,56.92,93,4349,115400,79.6,77.76,52.63,61.3,235.4,141.72,30.17,1.17,4.41,3.45,0.0,0.0,0.0,0.0,14421,52.63,103.71,2400.97,1738698,3047603,15925,304622,66.78,High,1803,1401,180,3384
ASM000358,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+72h,72,SIM003,13.143,79.9088,HUB001,39.76,750000,389200,51.89,44,7371,95610,72.66,66.85,57.21,57.6,287.05,114.51,24.42,2.84,4.17,1.86,0.0,0.0,0.0,0.0,11661,57.21,94.11,2117.59,1476571,2769194,23928,233235,62.56,High,1458,1232,300,2990
ASM000359,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+72h,72,SIM004,13.143,79.9088,HUB001,39.76,750000,375319,50.04,133,9110,40417,73.46,45.83,65.09,60.65,314.49,146.83,24.58,1.14,5.41,2.51,0.0,0.0,0.0,0.0,11411,65.09,93.07,1953.17,1612280,1563724,36053,59749,59.19,Moderate,1427,1197,370,2994
ASM000360,EVT003,LOC028,Tiruvallur,Tiruvallur Response Zone,T+72h,72,SIM005,13.143,79.9088,HUB001,39.76,750000,368007,49.07,140,8757,35300,67.42,49.86,65.89,55.65,288.47,119.73,25.98,2.28,6.52,3.11,0.0,0.0,0.0,0.0,9966,65.89,90.55,1881.96,1237417,1455137,23542,47196,57.03,Moderate,1246,1157,355,2758
