Record_ID,State,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Scenario_Variant,Data_Type,Real_Anchor,Operational_Data_Status,Event_Date,Event_Name,Disaster_Type,District,Response_Zone,Assessment_Window,Population_Baseline_Est,Population_Affected_Est,Severity_Score,Fatalities_Est,Injured_Est,Houses_Damaged_Est,Infrastructure_Damage_Index,Rainfall_mm,Wind_Speed_kmph,Duration_Days,Accessibility_Score,Medical_Urgency_Score,Food_Stock_Available_packets,Water_Stock_Available_Liters,Medical_Kits_Available,Shelter_Capacity,Food_Required_packets,Water_Required_Liters,Medical_Kits_Required,Shelter_Spaces_Required,Food_Shortage_pct,Water_Shortage_pct,Medical_Shortage_pct,Shelter_Shortage_pct,Priority_Score,Rescue_Cases_Est,Required_Rescue_Personnel,Required_Distribution_Personnel,Required_Medical_Personnel,Recommended_Total_Personnel,Estimated_Distance_to_Hub_km,Estimated_Travel_Time_min,Estimated_Relief_Time_min
TNDR-00889,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+0h,355204,127638,7.2,82,1098,5815,43551.6,225.9,93.7,4,31.3,88.7,114069,182972,1440,11690,130375,211815,1260,13916,12.5,13.6,0.0,16.0,61.3,3514,445,369,79,893,8.4,14.5,32842.8
TNDR-00890,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+3h,319689,130798,7.5,94,1078,2162,23398.7,260.3,136.0,6,38.3,80.8,130560,389119,1174,22327,176352,375971,1353,24677,26.0,0.0,13.2,9.5,60.4,3642,672,387,100,1159,29.9,52.0,41796.7
TNDR-00891,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+6h,344849,142028,7.2,106,1170,12700,30115.2,333.6,115.9,6,22.0,84.5,108312,516019,1755,12340,195103,459066,2188,22072,44.5,0.0,19.8,44.1,66.2,4669,625,350,87,1062,39.1,67.3,42952.9
TNDR-00892,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+12h,247117,108733,6.8,88,907,8200,9532.9,314.2,129.9,6,42.5,86.9,104028,215921,1361,10572,168902,325895,1754,12649,38.4,33.7,22.4,16.4,62.2,2417,448,464,68,980,19.9,33.7,26326.2
TNDR-00893,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+24h,342844,127009,6.6,81,1103,11705,19752.3,310.5,123.2,4,36.5,87.5,154623,362020,980,13574,248683,389724,1393,20549,37.8,7.1,29.6,33.9,61.5,2880,440,336,108,884,41.8,70.0,33435.0
TNDR-00894,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+36h,346251,131321,6.6,82,1052,5565,34211.6,285.1,110.4,4,34.7,78.8,171768,328655,1260,23364,227184,456203,1461,23881,24.4,28.0,13.8,2.2,58.2,3518,583,453,84,1120,53.5,89.7,35706.4
TNDR-00895,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+48h,346162,142131,7.3,95,1163,5963,13333.9,197.9,104.4,5,36.6,90.5,156349,260229,1021,19360,201534,313050,1598,21533,22.4,16.9,36.1,10.1,64.0,3187,452,389,77,918,39.1,67.5,34332.2
TNDR-00896,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Kanniyakumari,Thuckalay,T+72h,245057,103806,7.9,104,865,5146,24071.1,235.0,138.3,5,36.6,85.1,92021,136561,1169,18653,103012,170595,1721,17740,10.7,20.0,32.1,0.0,63.7,2946,372,302,74,748,37.1,65.4,22863.3
TNDR-00897,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+0h,337438,87419,6.8,63,741,9128,29870.8,246.6,112.1,5,52.1,87.5,73971,197726,843,18422,91613,180703,1509,17133,19.3,0.0,44.1,0.0,55.5,2492,388,297,62,747,10.3,17.4,21538.1
TNDR-00898,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+3h,361699,118698,7.0,85,992,8821,36876.9,233.5,127.1,4,39.7,91.5,135674,235961,1717,18396,141439,300088,1593,19665,4.1,21.4,0.0,6.5,58.8,3495,521,500,83,1104,32.4,55.2,38770.2
TNDR-00899,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+6h,257150,77776,7.3,55,633,5618,8795.4,206.3,146.1,1,17.4,81.9,73181,190867,1190,10969,124290,203893,1286,10008,41.1,6.4,7.5,0.0,62.4,2011,324,201,45,570,30.2,52.1,21360.4
TNDR-00900,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+12h,314659,99848,7.6,78,815,2292,14995.9,276.5,131.4,2,20.9,98.8,104577,198221,1703,7130,144168,292805,1589,11787,27.5,32.3,0.0,39.5,68.6,2826,361,372,63,796,24.5,42.7,29972.2
TNDR-00901,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+24h,366034,103262,7.6,76,857,5361,23397.3,284.9,125.2,4,34.5,90.0,194477,245035,734,15647,196885,314774,1255,16094,1.2,22.2,41.5,2.8,62.3,2398,320,299,83,702,22.5,39.4,20059.6
TNDR-00902,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+36h,359059,100142,7.5,63,825,2013,33309.3,378.1,122.9,6,19.9,83.1,151787,347024,620,13557,148165,303172,1009,15829,0.0,0.0,38.6,14.4,62.3,3808,601,276,70,947,8.5,14.8,35935.5
TNDR-00903,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+48h,370966,102968,6.8,69,846,5886,10071.5,282.9,148.9,2,20.8,84.4,91516,280247,1474,15565,119054,283658,1306,15541,23.1,1.2,0.0,0.0,59.1,2987,440,409,66,915,22.0,37.3,30308.9
TNDR-00904,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Ramanathapuram,T+72h,244204,64084,6.5,36,493,6394,7259.4,174.9,134.1,4,33.6,81.0,58360,67412,550,9808,67167,108438,606,9006,13.1,37.8,9.2,0.0,56.3,1764,234,205,33,472,26.0,43.3,13521.0
TNDR-00905,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+0h,230428,65926,6.9,49,610,6976,8402.0,174.4,117.1,2,39.9,85.1,52359,90940,1136,8728,67919,107253,1137,8899,22.9,15.2,0.1,1.9,56.9,1471,243,170,42,455,10.1,17.1,14642.8
TNDR-00906,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+3h,320183,94159,7.0,68,781,2238,8434.2,327.4,142.6,6,44.6,92.2,68231,211127,1064,16004,123511,204365,1560,14543,44.8,0.0,31.8,0.0,59.8,2635,373,351,60,784,22.3,38.1,25345.8
TNDR-00907,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+6h,350310,119050,7.1,68,1013,3000,38051.2,298.3,137.0,6,28.0,95.3,151429,318175,1127,14739,154224,346494,2001,16931,1.8,8.2,43.7,12.9,63.9,3815,629,318,86,1033,15.2,26.0,31613.6
TNDR-00908,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+12h,269118,71410,7.2,50,589,3245,24953.5,386.7,109.9,6,35.8,92.9,109726,191072,746,6347,112325,190030,771,11083,2.3,0.0,3.2,42.7,60.3,2708,470,207,46,723,44.6,76.8,17445.9
TNDR-00909,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+24h,316565,103856,7.0,72,850,8971,33822.3,364.0,123.3,3,36.8,79.8,229181,325439,1149,14103,204618,372973,1873,16244,0.0,12.7,38.7,13.2,58.3,2110,405,375,54,834,30.8,52.6,22444.3
TNDR-00910,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+36h,230603,76007,7.5,60,651,4949,9204.4,265.1,115.8,6,30.2,90.1,111307,186936,1532,5772,107398,229071,1344,8027,0.0,18.4,0.0,28.1,62.6,1713,229,278,46,553,23.4,40.7,19503.3
TNDR-00911,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+48h,373319,103959,7.6,83,877,4994,18804.6,186.3,146.1,4,23.6,92.8,136712,206954,1432,12616,142753,238071,1487,20017,4.2,13.1,3.7,37.0,64.4,3060,495,301,61,857,51.9,90.7,25331.1
TNDR-00912,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Rameswaram,T+72h,350303,95516,7.5,65,773,3515,11908.6,207.4,106.0,6,28.6,93.2,95805,146469,932,7901,98620,156798,1177,7945,2.9,6.6,20.8,0.6,61.8,2123,327,299,77,703,42.6,74.1,26904.2
TNDR-00913,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+0h,348051,153445,7.3,112,1341,16324,61131.7,118.5,155.3,4,25.5,86.8,137209,338656,2027,14999,150671,306933,2764,20692,8.9,0.0,26.7,27.5,64.7,3463,481,582,98,1161,53.5,92.2,37444.8
TNDR-00914,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+3h,364022,124635,7.2,73,939,11575,43227.5,278.0,119.1,6,23.4,91.6,112636,258517,1401,13045,140255,311364,2117,16995,19.7,17.0,33.8,23.2,65.6,4337,569,421,78,1068,20.7,35.6,32281.1
TNDR-00915,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+6h,311169,124452,7.2,97,1041,12228,42236.7,365.2,111.8,5,52.4,100.0,149657,272056,1520,22214,200338,319490,1557,24684,25.3,14.8,2.4,10.0,61.4,2395,442,473,79,994,41.8,72.0,29253.3
TNDR-00916,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+12h,342955,129320,7.8,119,1080,9218,22025.6,312.2,157.7,3,30.5,86.6,170667,220637,1366,19706,213349,333935,1393,21929,20.0,33.9,1.9,10.1,64.3,4357,558,312,72,942,47.0,82.8,44728.8
TNDR-00917,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+24h,297823,116627,7.5,79,923,1880,21493.4,372.5,143.3,5,35.6,83.5,138946,275021,1952,10657,191976,404738,1952,15712,27.6,32.0,0.0,32.2,63.2,4025,723,296,67,1086,17.3,30.0,29383.8
TNDR-00918,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+36h,284232,98430,6.9,54,876,4717,30253.0,281.0,123.9,3,26.8,92.3,141797,358991,832,7890,156470,328407,1020,9286,9.4,0.0,18.4,15.0,61.9,1908,246,253,57,556,49.1,83.3,19131.6
TNDR-00919,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+48h,267406,114020,7.2,83,945,2561,27501.8,309.7,91.2,5,16.3,90.5,80736,216435,1040,22220,137704,239165,1315,22449,41.4,9.5,20.9,1.0,67.1,3535,535,417,89,1041,20.5,35.3,32140.0
TNDR-00920,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Paramakudi,T+72h,231869,110314,7.8,78,982,8619,37615.6,176.7,119.4,5,25.6,96.9,115305,189970,1384,17325,113479,209503,1851,16701,0.0,9.3,25.2,0.0,67.6,2841,414,353,74,841,33.8,59.4,33542.7
TNDR-00921,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+0h,304395,95139,6.7,69,864,2821,19481.2,249.0,100.3,6,42.3,76.5,61534,152505,1582,13441,91124,151442,1548,14024,32.5,0.0,0.0,4.2,54.1,2900,506,236,80,822,25.2,42.4,28728.1
TNDR-00922,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+3h,359298,85933,7.0,56,670,7954,10569.2,263.0,136.1,8,34.2,72.2,96432,208242,1085,17744,108872,243708,1083,16219,11.4,14.6,0.0,0.0,53.8,3097,457,352,53,862,26.1,44.5,27944.1
TNDR-00923,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+6h,253302,70686,7.8,50,630,6230,19683.2,371.9,119.6,6,28.7,82.1,115728,164769,464,11774,100828,184389,658,10268,0.0,10.6,29.5,0.0,60.6,1396,218,212,58,488,46.2,81.2,17272.8
TNDR-00924,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+12h,232326,71615,7.6,40,565,4972,16243.4,285.2,122.9,5,34.4,93.4,112853,245982,989,5256,131750,235010,870,7140,14.3,0.0,0.0,26.4,62.1,2459,428,204,47,679,18.7,32.7,19776.8
TNDR-00925,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+24h,262558,80525,7.3,65,675,7423,18056.1,191.5,138.9,6,20.6,91.0,147264,236542,766,4301,157571,240053,787,7227,6.5,1.5,2.7,40.5,63.7,2622,516,243,60,819,52.4,90.4,22803.3
TNDR-00926,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+36h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+36h,334786,100732,7.7,87,842,2243,18124.3,350.8,109.0,4,17.3,90.7,130223,155332,851,7642,166847,258437,1135,13328,22.0,39.9,25.0,42.7,68.9,3750,651,370,82,1103,20.6,36.3,26664.0
TNDR-00927,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+48h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+48h,243771,80072,7.2,50,666,4862,27420.8,239.6,159.3,3,49.2,83.4,83415,245564,950,7287,107014,223716,1417,10829,22.1,0.0,33.0,32.7,58.4,2202,308,304,43,655,18.3,31.4,19878.8
TNDR-00928,Tamil Nadu,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+72h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2020-12-03,Cyclone Burevi,Cyclone,Ramanathapuram,Keelakarai,T+72h,306366,78626,6.5,43,651,6898,22141.5,235.5,145.8,4,41.0,84.1,49619,92877,639,8670,75958,145961,977,14385,34.7,36.4,34.6,39.7,59.5,2773,367,331,54,752,34.8,58.2,24701.4
TNDR-00929,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+0h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+0h,250047,96439,7.0,70,797,5153,29088.8,164.1,115.2,4,50.1,77.5,94263,155361,1158,9361,86462,195596,1718,17018,0.0,20.6,32.6,45.0,57.9,2925,574,275,68,917,19.6,33.4,32040.9
TNDR-00930,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+3h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+3h,328335,126233,7.3,95,1018,3222,18713.9,342.1,121.0,5,30.1,84.3,105373,362666,1564,10326,143517,315582,1468,12343,26.6,0.0,0.0,16.3,61.3,3345,430,437,80,947,16.4,28.3,23989.9
TNDR-00931,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+6h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+6h,371980,126636,7.3,77,1137,7513,27973.8,249.3,140.4,7,31.3,90.2,130444,415066,1394,14195,206294,370115,1984,23176,36.8,0.0,29.7,38.8,64.5,4650,605,462,89,1156,15.4,26.5,42393.5
TNDR-00932,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+12h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+12h,343053,138768,8.5,113,1082,12957,52576.3,312.7,112.0,2,39.1,100.0,177859,351213,1639,15830,212829,496753,2115,16516,16.4,29.3,22.5,4.2,68.5,2703,538,498,92,1128,24.0,43.4,27300.4
TNDR-00933,Tamil Nadu,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+24h,0,Synthetic scenario anchored to real historical events,Event name/date/type + real TN administrative place,Simulated/derived for research prototype,2022-12-09,Cyclone Mandous,Cyclone,Chengalpattu,Tambaram,T+24h,341133,117575,7.1,88,971,12955,42308.0,478.2,106.9,6,34.1,96.5,138340,331685,1065,13320,217338,331625,1141,13973,36.3,0.0,6.7,4.7,62.3,3023,386,344,95,825,10.4,17.7,27911.7
