Assessment_ID,Event_ID,District,Response_Zone,Hours_Since_Disaster,Hub_ID,Priority_Score,Priority_Level,Estimated_Travel_Time_min,Distance_to_Hub_km,Predicted_Food_Demand,Food_Allocated,Food_Unmet,Remaining_Food_Inventory,Predicted_Water_Demand,Water_Allocated,Water_Unmet,Remaining_Water_Inventory,Predicted_Medical_Demand,Medical_Allocated,Medical_Unmet,Remaining_Medical_Inventory,Predicted_Shelter_Demand,Shelter_Allocated,Shelter_Unmet,Remaining_Shelter_Inventory
ASM000535,EVT004,Tirunelveli,Tirunelveli Response Zone,6,HUB009,51.5,Moderate,10.0,0.0,792413,0.0,792413.0,183096.0,1303654,0.0,1303654.0,594968.0,9391,0.0,9391.0,2139.0,86232,0.0,86232.0,76302.0
ASM000536,EVT004,Tirunelveli,Tirunelveli Response Zone,12,HUB009,58.54,Moderate,10.0,0.0,863164,0.0,863164.0,183096.0,1219601,0.0,1219601.0,594968.0,11845,0.0,11845.0,2139.0,89187,0.0,89187.0,76302.0
ASM000537,EVT004,Tirunelveli,Tirunelveli Response Zone,12,HUB009,59.46,Moderate,10.0,0.0,837581,0.0,837581.0,183096.0,1204018,0.0,1204018.0,594968.0,9965,0.0,9965.0,2139.0,80687,0.0,80687.0,76302.0
ASM000538,EVT004,Tirunelveli,Tirunelveli Response Zone,12,HUB009,59.91,Moderate,10.0,0.0,959363,0.0,959363.0,183096.0,1246775,0.0,1246775.0,594968.0,10264,0.0,10264.0,2139.0,114987,0.0,114987.0,76302.0
ASM000539,EVT004,Tirunelveli,Tirunelveli Response Zone,12,HUB009,54.49,Moderate,11.51,0.0,843869,0.0,843869.0,183096.0,1151153,0.0,1151153.0,594968.0,10740,0.0,10740.0,2139.0,46755,0.0,46755.0,76302.0
ASM000540,EVT004,Tirunelveli,Tirunelveli Response Zone,12,HUB009,59.4,Moderate,10.0,0.0,986359,0.0,986359.0,183096.0,1461074,0.0,1461074.0,594968.0,4863,0.0,4863.0,2139.0,130894,0.0,130894.0,76302.0
ASM000541,EVT004,Tirunelveli,Tirunelveli Response Zone,24,HUB009,62.62,High,10.0,0.0,1080651,0.0,1080651.0,183096.0,1556271,0.0,1556271.0,594968.0,14808,0.0,14808.0,0.0,145114,0.0,145114.0,0.0
ASM000542,EVT004,Tirunelveli,Tirunelveli Response Zone,24,HUB009,57.47,Moderate,10.0,0.0,914833,0.0,914833.0,183096.0,1307028,0.0,1307028.0,594968.0,13817,0.0,13817.0,0.0,69578,0.0,69578.0,0.0
ASM000543,EVT004,Tirunelveli,Tirunelveli Response Zone,24,HUB009,60.61,High,10.0,0.0,949111,0.0,949111.0,183096.0,1390131,0.0,1390131.0,594968.0,14918,0.0,14918.0,0.0,98447,0.0,98447.0,0.0
ASM000544,EVT004,Tirunelveli,Tirunelveli Response Zone,24,HUB009,56.29,Moderate,10.0,0.0,950898,0.0,950898.0,183096.0,1250076,0.0,1250076.0,594968.0,20322,0.0,20322.0,0.0,36102,0.0,36102.0,0.0
ASM000545,EVT004,Tirunelveli,Tirunelveli Response Zone,24,HUB009,54.18,Moderate,11.33,0.0,815152,0.0,815152.0,183096.0,1281764,0.0,1281764.0,594968.0,3888,0.0,3888.0,0.0,79952,0.0,79952.0,0.0
ASM000546,EVT004,Tirunelveli,Tirunelveli Response Zone,36,HUB009,68.49,High,10.0,0.0,1147088,0.0,1147088.0,183096.0,1442748,0.0,1442748.0,0.0,11137,0.0,11137.0,0.0,144138,0.0,144138.0,0.0
ASM000547,EVT004,Tirunelveli,Tirunelveli Response Zone,36,HUB009,65.69,High,10.0,0.0,1064147,0.0,1064147.0,183096.0,1716404,594968.0,1121436.0,0.0,11606,0.0,11606.0,0.0,158060,0.0,158060.0,0.0
ASM000548,EVT004,Tirunelveli,Tirunelveli Response Zone,36,HUB009,65.85,High,10.0,0.0,1023201,0.0,1023201.0,183096.0,1698773,0.0,1698773.0,0.0,17686,0.0,17686.0,0.0,147607,0.0,147607.0,0.0
ASM000549,EVT004,Tirunelveli,Tirunelveli Response Zone,36,HUB009,69.91,High,10.0,0.0,1175867,0.0,1175867.0,183096.0,1883767,0.0,1620452.0,0.0,17971,0.0,17971.0,0.0,174876,0.0,174876.0,0.0
ASM000549,EVT004,Tirunelveli,Tirunelveli Response Zone,36,HUB010,69.91,High,10.0,0.0,1175867,0.0,1175867.0,81033.0,1883767,263315.0,1620452.0,0.0,17971,0.0,17971.0,0.0,174876,0.0,174876.0,33769.0
ASM000550,EVT004,Tirunelveli,Tirunelveli Response Zone,36,HUB009,63.57,High,10.0,0.0,1033243,0.0,1033243.0,183096.0,1826320,0.0,1826320.0,0.0,10026,0.0,10026.0,0.0,128738,0.0,128738.0,0.0
ASM000551,EVT004,Tirunelveli,Tirunelveli Response Zone,48,HUB009,61.26,High,10.0,0.0,1041024,0.0,1041024.0,0.0,1603752,0.0,1603752.0,0.0,15277,0.0,15277.0,0.0,80384,0.0,80384.0,0.0
ASM000552,EVT004,Tirunelveli,Tirunelveli Response Zone,48,HUB009,65.34,High,10.0,0.0,1119429,0.0,1119429.0,0.0,1521101,0.0,1521101.0,0.0,27293,0.0,27293.0,0.0,83264,0.0,83264.0,0.0
ASM000553,EVT004,Tirunelveli,Tirunelveli Response Zone,48,HUB009,62.94,High,11.89,0.0,1081100,0.0,1081100.0,0.0,1634957,0.0,1634957.0,0.0,14496,0.0,14496.0,0.0,124990,0.0,124990.0,0.0
ASM000554,EVT004,Tirunelveli,Tirunelveli Response Zone,48,HUB009,61.94,High,10.0,0.0,1091894,183096.0,908798.0,0.0,1637784,0.0,1637784.0,0.0,15117,0.0,15117.0,0.0,87695,0.0,87695.0,0.0
ASM000555,EVT004,Tirunelveli,Tirunelveli Response Zone,48,HUB009,59.64,Moderate,11.68,0.0,974647,0.0,974647.0,0.0,1456548,0.0,1456548.0,0.0,21145,0.0,21145.0,0.0,56862,0.0,56862.0,0.0
ASM000556,EVT004,Tirunelveli,Tirunelveli Response Zone,72,HUB009,67.69,High,10.0,0.0,1107073,0.0,1107073.0,0.0,1641076,0.0,1641076.0,0.0,29050,0.0,29050.0,0.0,135282,0.0,135282.0,0.0
ASM000557,EVT004,Tirunelveli,Tirunelveli Response Zone,72,HUB009,64.16,High,10.16,0.0,1224150,0.0,1224150.0,0.0,1906699,0.0,1906699.0,0.0,15215,0.0,15215.0,0.0,67373,0.0,67373.0,0.0
ASM000558,EVT004,Tirunelveli,Tirunelveli Response Zone,72,HUB009,60.92,High,10.0,0.0,1055545,0.0,974512.0,0.0,1528429,0.0,1528429.0,0.0,11103,0.0,11103.0,0.0,66178,0.0,66178.0,0.0
ASM000558,EVT004,Tirunelveli,Tirunelveli Response Zone,72,HUB010,60.92,High,10.0,0.0,1055545,81033.0,974512.0,0.0,1528429,0.0,1528429.0,0.0,11103,0.0,11103.0,0.0,66178,0.0,66178.0,0.0
ASM000559,EVT004,Tirunelveli,Tirunelveli Response Zone,72,HUB009,60.96,High,10.0,0.0,1122340,0.0,1122340.0,0.0,1701320,0.0,1701320.0,0.0,18995,0.0,18995.0,0.0,92641,0.0,92641.0,0.0
ASM000560,EVT004,Tirunelveli,Tirunelveli Response Zone,72,HUB009,58.1,Moderate,10.0,0.0,998260,0.0,998260.0,0.0,1456571,0.0,1456571.0,0.0,10412,0.0,10412.0,0.0,93454,0.0,93454.0,0.0
ASM000561,EVT005,Nagapattinam,Nagapattinam Response Zone,0,HUB003,42.5,Low,11.56,0.0,327230,0.0,327230.0,79815.0,388886,0.0,388886.0,270591.0,1663,0.0,1663.0,920.0,10789,0.0,10789.0,35333.0
ASM000562,EVT005,Nagapattinam,Nagapattinam Response Zone,0,HUB003,48.1,Moderate,10.0,0.0,384032,0.0,384032.0,79815.0,496198,0.0,496198.0,270591.0,4246,0.0,4246.0,920.0,25703,0.0,25703.0,35333.0
ASM000563,EVT005,Nagapattinam,Nagapattinam Response Zone,0,HUB003,44.86,Low,10.0,0.0,345145,0.0,345145.0,79815.0,434665,0.0,434665.0,270591.0,4486,0.0,4486.0,920.0,13361,0.0,13361.0,35333.0
ASM000564,EVT005,Nagapattinam,Nagapattinam Response Zone,0,HUB003,46.78,Moderate,10.0,0.0,291787,0.0,291787.0,79815.0,390240,0.0,390240.0,270591.0,4173,0.0,4173.0,920.0,17018,0.0,17018.0,35333.0
ASM000565,EVT005,Nagapattinam,Nagapattinam Response Zone,0,HUB003,47.95,Moderate,10.0,0.0,326075,0.0,326075.0,79815.0,406822,0.0,406822.0,270591.0,3968,0.0,3968.0,920.0,19488,0.0,19488.0,35333.0
ASM000566,EVT005,Nagapattinam,Nagapattinam Response Zone,3,HUB003,43.73,Low,10.0,0.0,289524,0.0,289524.0,79815.0,375937,0.0,375937.0,270591.0,2438,0.0,2438.0,920.0,16425,0.0,16425.0,35333.0
ASM000567,EVT005,Nagapattinam,Nagapattinam Response Zone,3,HUB003,48.23,Moderate,10.0,0.0,277110,0.0,277110.0,79815.0,362286,0.0,362286.0,270591.0,3933,0.0,3933.0,920.0,11913,0.0,11913.0,35333.0
ASM000568,EVT005,Nagapattinam,Nagapattinam Response Zone,3,HUB003,43.81,Low,10.75,0.0,234343,0.0,234343.0,79815.0,337273,0.0,337273.0,270591.0,3291,0.0,3291.0,920.0,5219,0.0,5219.0,35333.0
ASM000569,EVT005,Nagapattinam,Nagapattinam Response Zone,3,HUB003,40.87,Low,10.0,0.0,264000,0.0,264000.0,79815.0,386793,0.0,386793.0,270591.0,1420,0.0,1420.0,920.0,8346,0.0,8346.0,35333.0
ASM000570,EVT005,Nagapattinam,Nagapattinam Response Zone,3,HUB003,54.16,Moderate,10.0,0.0,313240,0.0,313240.0,79815.0,440943,0.0,440943.0,270591.0,4391,0.0,4391.0,920.0,25391,0.0,25391.0,35333.0
ASM000571,EVT005,Nagapattinam,Nagapattinam Response Zone,6,HUB003,42.27,Low,10.0,0.0,262447,0.0,262447.0,79815.0,389985,0.0,389985.0,270591.0,2430,0.0,2430.0,920.0,15772,0.0,15772.0,35333.0
ASM000572,EVT005,Nagapattinam,Nagapattinam Response Zone,6,HUB003,41.47,Low,11.18,0.0,349226,0.0,349226.0,79815.0,380654,0.0,380654.0,270591.0,2613,0.0,2613.0,920.0,11794,0.0,11794.0,35333.0
ASM000573,EVT005,Nagapattinam,Nagapattinam Response Zone,6,HUB003,41.59,Low,10.0,0.0,345648,0.0,345648.0,79815.0,469153,0.0,469153.0,270591.0,1568,0.0,1568.0,920.0,16736,0.0,16736.0,35333.0
ASM000574,EVT005,Nagapattinam,Nagapattinam Response Zone,6,HUB003,42.34,Low,10.0,0.0,254301,0.0,254301.0,79815.0,325419,0.0,325419.0,270591.0,1262,0.0,1262.0,920.0,16252,0.0,16252.0,35333.0
ASM000575,EVT005,Nagapattinam,Nagapattinam Response Zone,6,HUB003,48.79,Moderate,10.0,0.0,334827,0.0,334827.0,79815.0,376086,0.0,376086.0,270591.0,3916,0.0,3916.0,920.0,17427,0.0,17427.0,35333.0
ASM000576,EVT005,Nagapattinam,Nagapattinam Response Zone,12,HUB003,50.21,Moderate,10.0,0.0,253132,0.0,253132.0,79815.0,402534,0.0,402534.0,270591.0,3498,0.0,3498.0,920.0,19685,0.0,19685.0,35333.0
ASM000577,EVT005,Nagapattinam,Nagapattinam Response Zone,12,HUB003,49.47,Moderate,10.0,0.0,280279,0.0,280279.0,79815.0,416796,0.0,416796.0,270591.0,3532,0.0,3532.0,920.0,19992,0.0,19992.0,35333.0
ASM000578,EVT005,Nagapattinam,Nagapattinam Response Zone,12,HUB003,48.55,Moderate,10.0,0.0,366627,0.0,366627.0,79815.0,495925,0.0,495925.0,270591.0,4632,0.0,4632.0,920.0,13970,0.0,13970.0,35333.0
ASM000579,EVT005,Nagapattinam,Nagapattinam Response Zone,12,HUB003,46.23,Moderate,10.88,0.0,268340,0.0,268340.0,79815.0,385855,0.0,385855.0,270591.0,1957,0.0,1957.0,920.0,15182,0.0,15182.0,35333.0
ASM000580,EVT005,Nagapattinam,Nagapattinam Response Zone,12,HUB003,44.07,Low,10.0,0.0,345218,0.0,345218.0,79815.0,388393,0.0,388393.0,270591.0,1881,0.0,1881.0,920.0,8562,0.0,8562.0,35333.0
ASM000581,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB003,62.91,High,10.0,0.0,523950,0.0,523950.0,79815.0,676120,0.0,676120.0,0.0,7916,0.0,7916.0,920.0,33125,0.0,0.0,35333.0
ASM000581,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB005,62.91,High,10.0,0.0,523950,0.0,523950.0,94414.0,676120,0.0,676120.0,0.0,7916,0.0,7916.0,0.0,33125,33125.0,0.0,8670.0
ASM000582,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB003,54.11,Moderate,10.0,0.0,373643,0.0,373643.0,79815.0,507811,0.0,507811.0,0.0,2417,0.0,2417.0,920.0,25204,0.0,25204.0,35333.0
ASM000583,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB003,65.1,High,10.0,0.0,515250,0.0,413290.0,79815.0,642193,0.0,642193.0,0.0,8248,0.0,7159.0,920.0,41226,0.0,41226.0,35333.0
ASM000583,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB004,65.1,High,10.0,0.0,515250,101960.0,413290.0,0.0,642193,0.0,642193.0,345668.0,8248,0.0,7159.0,1176.0,41226,0.0,41226.0,0.0
ASM000583,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB005,65.1,High,10.0,0.0,515250,0.0,413290.0,94414.0,642193,0.0,642193.0,0.0,8248,1089.0,7159.0,0.0,41226,0.0,41226.0,8670.0
ASM000584,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB003,59.45,Moderate,10.0,0.0,583962,0.0,583962.0,79815.0,555145,0.0,555145.0,0.0,10671,0.0,10671.0,920.0,19294,0.0,19294.0,35333.0
ASM000585,EVT005,Nagapattinam,Nagapattinam Response Zone,24,HUB003,56.99,Moderate,10.0,0.0,471303,0.0,471303.0,79815.0,561946,0.0,561946.0,0.0,2792,0.0,2792.0,920.0,29411,0.0,29411.0,35333.0
ASM000586,EVT005,Nagapattinam,Nagapattinam Response Zone,36,HUB003,56.43,Moderate,10.0,0.0,402753,0.0,402753.0,79815.0,618595,0.0,618595.0,0.0,5988,0.0,5988.0,920.0,24834,0.0,24834.0,35333.0
ASM000587,EVT005,Nagapattinam,Nagapattinam Response Zone,36,HUB003,58.04,Moderate,10.0,0.0,411175,0.0,411175.0,79815.0,589122,0.0,589122.0,0.0,5187,0.0,5187.0,920.0,31951,0.0,31951.0,35333.0
ASM000588,EVT005,Nagapattinam,Nagapattinam Response Zone,36,HUB003,49.61,Moderate,10.0,0.0,303026,0.0,303026.0,79815.0,552801,0.0,552801.0,0.0,2416,0.0,2416.0,920.0,12741,0.0,12741.0,35333.0
ASM000589,EVT005,Nagapattinam,Nagapattinam Response Zone,36,HUB003,54.67,Moderate,10.0,0.0,421973,0.0,421973.0,79815.0,594467,0.0,594467.0,0.0,4697,0.0,4697.0,920.0,14635,0.0,14635.0,35333.0
ASM000590,EVT005,Nagapattinam,Nagapattinam Response Zone,36,HUB003,58.64,Moderate,10.0,0.0,386472,0.0,386472.0,79815.0,550772,0.0,550772.0,0.0,6027,0.0,6027.0,920.0,17638,0.0,17638.0,35333.0
ASM000591,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB003,62.32,High,10.0,0.0,471839,0.0,402024.0,0.0,617622,0.0,617622.0,0.0,7754,0.0,7754.0,0.0,31397,0.0,31397.0,0.0
ASM000591,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB008,62.32,High,10.0,0.0,471839,69815.0,402024.0,0.0,617622,0.0,617622.0,0.0,7754,0.0,7754.0,805.0,31397,0.0,31397.0,0.0
ASM000592,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB003,57.53,Moderate,10.0,0.0,400189,0.0,400189.0,0.0,555087,0.0,555087.0,0.0,7060,0.0,7060.0,0.0,29719,0.0,29719.0,0.0
ASM000593,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB003,59.43,Moderate,10.0,0.0,420878,0.0,420878.0,0.0,670384,0.0,670384.0,0.0,10100,0.0,10100.0,0.0,30007,0.0,30007.0,0.0
ASM000594,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB003,60.07,High,10.0,0.0,418837,0.0,418837.0,0.0,569570,0.0,569570.0,0.0,10919,0.0,10919.0,0.0,34877,0.0,26207.0,0.0
ASM000594,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB005,60.07,High,10.0,0.0,418837,0.0,418837.0,0.0,569570,0.0,569570.0,0.0,10919,0.0,10919.0,0.0,34877,8670.0,26207.0,0.0
ASM000595,EVT005,Nagapattinam,Nagapattinam Response Zone,48,HUB003,58.99,Moderate,10.17,0.0,487573,0.0,487573.0,0.0,601153,0.0,601153.0,0.0,12513,0.0,12513.0,0.0,28169,0.0,28169.0,0.0
ASM000596,EVT005,Nagapattinam,Nagapattinam Response Zone,72,HUB003,52.59,Moderate,10.66,0.0,361090,0.0,361090.0,0.0,545260,0.0,545260.0,0.0,3761,0.0,3761.0,0.0,23744,0.0,23744.0,0.0
ASM000597,EVT005,Nagapattinam,Nagapattinam Response Zone,72,HUB003,57.46,Moderate,10.0,0.0,440334,0.0,440334.0,0.0,623056,0.0,623056.0,0.0,4857,0.0,4857.0,0.0,40586,0.0,40586.0,0.0
ASM000598,EVT005,Nagapattinam,Nagapattinam Response Zone,72,HUB003,56.46,Moderate,10.0,0.0,428516,0.0,428516.0,0.0,629805,0.0,629805.0,0.0,5877,0.0,5877.0,0.0,24186,0.0,24186.0,0.0
ASM000599,EVT005,Nagapattinam,Nagapattinam Response Zone,72,HUB003,61.85,High,10.0,0.0,478868,0.0,478868.0,0.0,658886,0.0,658886.0,0.0,7842,0.0,7037.0,0.0,49795,0.0,49795.0,0.0
ASM000599,EVT005,Nagapattinam,Nagapattinam Response Zone,72,HUB008,61.85,High,10.0,0.0,478868,0.0,478868.0,0.0,658886,0.0,658886.0,0.0,7842,805.0,7037.0,0.0,49795,0.0,49795.0,0.0
ASM000600,EVT005,Nagapattinam,Nagapattinam Response Zone,72,HUB003,62.48,High,10.0,0.0,455690,0.0,455690.0,0.0,661785,0.0,661785.0,0.0,11415,0.0,11415.0,0.0,35590,0.0,35590.0,0.0
ASM000601,EVT005,Thiruvarur,Thiruvarur Response Zone,0,HUB003,38.07,Low,50.8,22.83,219350,0.0,219350.0,79815.0,270741,0.0,270741.0,270591.0,2592,0.0,2592.0,920.0,6531,0.0,6531.0,35333.0
ASM000602,EVT005,Thiruvarur,Thiruvarur Response Zone,0,HUB003,39.9,Low,51.58,22.83,243066,0.0,243066.0,79815.0,332065,0.0,332065.0,270591.0,1509,0.0,1509.0,920.0,8194,0.0,8194.0,35333.0
ASM000603,EVT005,Thiruvarur,Thiruvarur Response Zone,0,HUB003,36.34,Low,52.07,22.83,248637,0.0,248637.0,79815.0,252869,0.0,252869.0,270591.0,1567,0.0,1567.0,920.0,9285,0.0,9285.0,35333.0
ASM000604,EVT005,Thiruvarur,Thiruvarur Response Zone,0,HUB003,40.69,Low,55.37,22.83,266195,0.0,266195.0,79815.0,253686,0.0,253686.0,270591.0,3056,0.0,3056.0,920.0,11284,0.0,11284.0,35333.0
ASM000605,EVT005,Thiruvarur,Thiruvarur Response Zone,0,HUB003,33.47,Low,46.41,22.83,195669,0.0,195669.0,79815.0,258124,0.0,258124.0,270591.0,1391,0.0,1391.0,920.0,4804,0.0,4804.0,35333.0
ASM000606,EVT005,Thiruvarur,Thiruvarur Response Zone,3,HUB003,49.32,Moderate,54.25,22.83,403475,0.0,403475.0,79815.0,450847,0.0,450847.0,270591.0,5113,0.0,5113.0,920.0,20443,0.0,20443.0,35333.0
ASM000607,EVT005,Thiruvarur,Thiruvarur Response Zone,3,HUB003,50.6,Moderate,54.26,22.83,345733,0.0,345733.0,79815.0,455804,0.0,455804.0,270591.0,4226,0.0,4226.0,920.0,20054,0.0,20054.0,35333.0
ASM000608,EVT005,Thiruvarur,Thiruvarur Response Zone,3,HUB003,49.61,Moderate,58.47,22.83,309884,0.0,309884.0,79815.0,444434,0.0,444434.0,270591.0,1846,0.0,1846.0,920.0,24097,0.0,24097.0,35333.0
ASM000609,EVT005,Thiruvarur,Thiruvarur Response Zone,3,HUB003,51.77,Moderate,58.07,22.83,323980,0.0,323980.0,79815.0,502439,0.0,502439.0,270591.0,3309,0.0,3309.0,920.0,27935,0.0,27935.0,35333.0
ASM000610,EVT005,Thiruvarur,Thiruvarur Response Zone,3,HUB003,46.15,Moderate,48.92,22.83,360506,0.0,360506.0,79815.0,385664,0.0,385664.0,270591.0,2788,0.0,2788.0,920.0,17458,0.0,17458.0,35333.0
ASM000611,EVT005,Thiruvarur,Thiruvarur Response Zone,6,HUB003,44.4,Low,52.69,22.83,316225,0.0,316225.0,79815.0,459743,0.0,459743.0,270591.0,3030,0.0,3030.0,920.0,10963,0.0,10963.0,35333.0
ASM000612,EVT005,Thiruvarur,Thiruvarur Response Zone,6,HUB003,41.53,Low,47.25,22.83,296049,0.0,296049.0,79815.0,368622,0.0,368622.0,270591.0,2052,0.0,2052.0,920.0,7939,0.0,7939.0,35333.0
ASM000613,EVT005,Thiruvarur,Thiruvarur Response Zone,6,HUB003,46.61,Moderate,51.8,22.83,316812,0.0,316812.0,79815.0,411370,0.0,411370.0,270591.0,4267,0.0,4267.0,920.0,12733,0.0,12733.0,35333.0
ASM000614,EVT005,Thiruvarur,Thiruvarur Response Zone,6,HUB003,41.82,Low,54.78,22.83,269131,0.0,269131.0,79815.0,375664,0.0,375664.0,270591.0,1302,0.0,1302.0,920.0,14860,0.0,14860.0,35333.0
ASM000615,EVT005,Thiruvarur,Thiruvarur Response Zone,6,HUB003,44.38,Low,54.17,22.83,385248,0.0,385248.0,79815.0,383452,0.0,383452.0,270591.0,3806,0.0,3806.0,920.0,14518,0.0,14518.0,35333.0
ASM000616,EVT005,Thiruvarur,Thiruvarur Response Zone,12,HUB003,55.25,Moderate,55.65,22.83,392181,0.0,392181.0,79815.0,470756,0.0,470756.0,270591.0,4326,0.0,4326.0,920.0,27410,0.0,27410.0,35333.0
ASM000617,EVT005,Thiruvarur,Thiruvarur Response Zone,12,HUB003,53.76,Moderate,58.32,22.83,388028,0.0,388028.0,79815.0,501720,0.0,501720.0,270591.0,3936,0.0,3936.0,920.0,20332,0.0,20332.0,35333.0
ASM000618,EVT005,Thiruvarur,Thiruvarur Response Zone,12,HUB003,53.4,Moderate,50.85,22.83,383634,0.0,383634.0,79815.0,461372,0.0,461372.0,270591.0,2602,0.0,2602.0,920.0,27389,0.0,27389.0,35333.0
ASM000619,EVT005,Thiruvarur,Thiruvarur Response Zone,12,HUB003,50.83,Moderate,56.29,22.83,315915,0.0,315915.0,79815.0,416297,0.0,416297.0,270591.0,4248,0.0,4248.0,920.0,16661,0.0,16661.0,35333.0
ASM000620,EVT005,Thiruvarur,Thiruvarur Response Zone,12,HUB003,55.47,Moderate,50.76,22.83,392300,0.0,392300.0,79815.0,517331,0.0,517331.0,270591.0,4548,0.0,4548.0,920.0,31097,0.0,31097.0,35333.0
ASM000621,EVT005,Thiruvarur,Thiruvarur Response Zone,24,HUB003,66.29,High,52.44,22.83,455567,0.0,455567.0,79815.0,592668,0.0,592668.0,0.0,9090,0.0,9090.0,920.0,36533,0.0,36533.0,35333.0
ASM000622,EVT005,Thiruvarur,Thiruvarur Response Zone,24,HUB003,64.17,High,60.31,22.83,518332,0.0,518332.0,79815.0,597262,0.0,597262.0,0.0,6934,0.0,6934.0,920.0,32580,0.0,32580.0,35333.0
ASM000623,EVT005,Thiruvarur,Thiruvarur Response Zone,24,HUB003,68.32,High,63.84,22.83,667241,0.0,667241.0,79815.0,877406,0.0,877406.0,0.0,13446,0.0,13446.0,920.0,44113,0.0,44113.0,35333.0
ASM000624,EVT005,Thiruvarur,Thiruvarur Response Zone,24,HUB003,66.78,High,60.19,22.83,609658,0.0,609658.0,79815.0,1028620,0.0,1028620.0,0.0,7064,0.0,7064.0,920.0,55365,0.0,55365.0,35333.0
ASM000625,EVT005,Thiruvarur,Thiruvarur Response Zone,24,HUB003,59.79,Moderate,58.87,22.83,548200,0.0,548200.0,79815.0,572777,0.0,572777.0,0.0,6329,0.0,6329.0,920.0,31216,0.0,31216.0,35333.0
ASM000626,EVT005,Thiruvarur,Thiruvarur Response Zone,36,HUB003,69.7,High,56.66,22.83,488481,0.0,488481.0,79815.0,800372,0.0,800372.0,0.0,10663,0.0,10663.0,920.0,54476,0.0,54476.0,35333.0
ASM000627,EVT005,Thiruvarur,Thiruvarur Response Zone,36,HUB003,72.48,High,53.6,22.83,480191,0.0,480191.0,79815.0,854122,0.0,854122.0,0.0,10242,0.0,10242.0,920.0,46045,0.0,46045.0,35333.0
ASM000628,EVT005,Thiruvarur,Thiruvarur Response Zone,36,HUB003,67.72,High,59.11,22.83,535351,0.0,535351.0,79815.0,1031570,0.0,1031570.0,0.0,6251,0.0,6251.0,920.0,61540,0.0,61540.0,35333.0
ASM000629,EVT005,Thiruvarur,Thiruvarur Response Zone,36,HUB003,70.56,High,60.84,22.83,535134,0.0,535134.0,79815.0,685172,0.0,685172.0,0.0,10629,0.0,10629.0,920.0,53223,0.0,53223.0,35333.0
ASM000630,EVT005,Thiruvarur,Thiruvarur Response Zone,36,HUB003,68.15,High,53.88,22.83,596523,0.0,596523.0,79815.0,828918,0.0,828918.0,0.0,6931,0.0,6931.0,920.0,27458,0.0,27458.0,35333.0
ASM000631,EVT005,Thiruvarur,Thiruvarur Response Zone,48,HUB003,69.78,High,56.97,22.83,453803,0.0,453803.0,0.0,535965,0.0,535965.0,0.0,6510,0.0,6510.0,0.0,40225,0.0,40225.0,0.0
ASM000632,EVT005,Thiruvarur,Thiruvarur Response Zone,48,HUB003,59.84,Moderate,53.59,22.83,580868,0.0,580868.0,0.0,494907,0.0,494907.0,0.0,10865,0.0,10865.0,0.0,19458,0.0,19458.0,0.0
ASM000633,EVT005,Thiruvarur,Thiruvarur Response Zone,48,HUB003,60.27,High,54.15,22.83,511792,0.0,511792.0,0.0,802993,0.0,802993.0,0.0,8442,0.0,8442.0,0.0,22091,0.0,22091.0,0.0
ASM000634,EVT005,Thiruvarur,Thiruvarur Response Zone,48,HUB003,57.6,Moderate,53.43,22.83,483222,0.0,483222.0,0.0,744384,0.0,744384.0,0.0,5883,0.0,5883.0,0.0,26054,0.0,26054.0,0.0
ASM000635,EVT005,Thiruvarur,Thiruvarur Response Zone,48,HUB003,61.66,High,56.37,22.83,464002,0.0,464002.0,0.0,646658,0.0,646658.0,0.0,9496,0.0,9496.0,0.0,28564,0.0,28564.0,0.0
ASM000636,EVT005,Thiruvarur,Thiruvarur Response Zone,72,HUB003,60.5,High,56.09,22.83,354254,0.0,354254.0,0.0,604953,0.0,604953.0,0.0,6458,0.0,6458.0,0.0,21505,0.0,21505.0,0.0
ASM000637,EVT005,Thiruvarur,Thiruvarur Response Zone,72,HUB003,50.34,Moderate,49.75,22.83,410103,0.0,410103.0,0.0,854592,0.0,854592.0,0.0,4750,0.0,4750.0,0.0,25272,0.0,25272.0,0.0
ASM000638,EVT005,Thiruvarur,Thiruvarur Response Zone,72,HUB003,56.07,Moderate,54.3,22.83,413441,0.0,413441.0,0.0,595175,0.0,595175.0,0.0,4991,0.0,4991.0,0.0,26303,0.0,26303.0,0.0
ASM000639,EVT005,Thiruvarur,Thiruvarur Response Zone,72,HUB003,55.79,Moderate,50.95,22.83,297029,0.0,297029.0,0.0,550269,0.0,550269.0,0.0,5996,0.0,5996.0,0.0,18068,0.0,18068.0,0.0
